id,created_at,updated_at,message_uuid,payment_type,item_amount,item_uuid,org_id,item_quantity,item_description
1f531900-d1d1-488f-9aa0-402972b7876c,2022-07-08 08:09:34.049256+00,2022-07-08 08:09:34.049256+00,2a21ddb8-220c-51ed-bf54-a733a898c1f7,Expense,300,1c418919-4c5d-4e07-a21e-0651fdabb2a5,da5a5ffb-c479-4d34-8104-affed9b56620,1,
375d5e3c-716f-41c7-bdf8-e22214f043e8,2022-07-08 08:13:42.793835+00,2022-07-08 08:13:42.793835+00,dffad939-47d3-51a9-98fb-db66c4db94c6,Income,100,2ccfab52-4d88-44dc-a32a-bb362155899a,da5a5ffb-c479-4d34-8104-affed9b56620,1,
f5e80513-70ad-4dc9-98f1-a85a117f69d4,2022-07-08 08:35:20.221961+00,2022-07-08 08:35:20.221961+00,5aa1bd0f-ce77-5c32-be78-19430869548e,Income,2000,c7ad94ee-2d2b-4e84-a00b-3e731f78a7d2,da5a5ffb-c479-4d34-8104-affed9b56620,1,
4fd495bc-2b68-4d4f-814c-17fc679c18ab,2022-07-08 15:09:11.067249+00,2022-07-08 15:09:11.067249+00,ae53dcb3-25bb-52f0-b6da-79e1a42b2e1b,Income,2500,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
27507298-9d74-4682-b126-49de689105c8,2022-07-08 15:09:37.386451+00,2022-07-08 15:09:37.386451+00,f7be41aa-1247-54f3-bea7-4321c0e38630,Expense,3000,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
11d73046-25f1-4fa1-9817-61383829c4d2,2022-07-08 15:10:02.344128+00,2022-07-08 15:10:02.344128+00,4180c68c-1086-5062-abf6-77389e34b92b,Income,850,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
ff532807-d440-4a16-98c4-f2939be8148f,2022-07-10 14:47:30.794786+00,2022-07-10 14:47:30.794786+00,3dbe26e9-67a9-5b2a-86f9-9d8b9924d381,Income,500,b60e72ad-6444-4f7e-a672-1cfafd81a108,da5a5ffb-c479-4d34-8104-affed9b56620,1,
9250d3f1-ba7b-4835-8dc1-e163489477aa,2022-07-10 14:49:28.409935+00,2022-07-10 14:49:28.409935+00,9fe6a7d3-2a53-5a73-aa08-75f262a69742,Expense,1400,68baf3a1-339b-4627-94a5-770b2f387ba7,da5a5ffb-c479-4d34-8104-affed9b56620,1,
a459de3c-a09c-4bfe-af3b-1235fa6246aa,2022-07-10 14:52:58.039615+00,2022-07-10 14:52:58.039615+00,4948c5d8-2fba-5947-8a26-cf283341efc8,Income,500,1f8e77a6-270f-4318-b41b-1cb2c5d2409b,da5a5ffb-c479-4d34-8104-affed9b56620,1,
17032420-9ec7-4e22-b729-1290dd1042b5,2022-07-10 14:54:17.884188+00,2022-07-10 14:54:17.884188+00,8c11d1c9-836d-5c8c-a214-27a5945635da,Expense,3340,909ed294-b92b-42cf-97d1-ff3e62a9f876,da5a5ffb-c479-4d34-8104-affed9b56620,1,
56fccaab-0504-4b44-8730-5e5ed4fcfe30,2022-07-10 14:55:52.105493+00,2022-07-10 14:55:52.105493+00,8be9a467-2c4e-5bef-ad16-95f6ba3ff9d4,Income,1000,89d5763b-b770-4afc-982a-81d19f4857e8,da5a5ffb-c479-4d34-8104-affed9b56620,1,
d2d5e91b-c2da-41cb-978d-e4d900042970,2022-07-10 14:58:17.305468+00,2022-07-10 14:58:17.305468+00,1c211e6c-5b53-54dc-a6ef-7435ee44bd1a,Income,2000,3734b109-bf5d-4434-9c59-c51195242c06,da5a5ffb-c479-4d34-8104-affed9b56620,1,
0b66fd64-d468-4ec9-afcb-087919608f18,2022-07-10 15:00:56.581108+00,2022-07-10 15:00:56.581108+00,56207365-c626-5f55-b40b-d7833cf1f99f,Income,5000,a84155b6-5945-456f-a2d6-0b7792559348,da5a5ffb-c479-4d34-8104-affed9b56620,1,
6d0a1910-354e-4e21-8a3f-6ed492a5ac34,2022-07-15 03:50:01.812997+00,2022-07-15 03:50:01.812997+00,6ea5aca5-c384-55aa-a58e-d511955416f5,Expense,0,a0539257-8b24-41d5-88a0-7242dcebceca,32e18ded-f7bd-42e6-8670-f356dbf060ea,1,
76b6074e-c339-4af6-b184-838efe5904cc,2022-07-23 09:11:40.08124+00,2022-07-23 09:11:40.08124+00,905bfec1-0e9c-5021-924a-a4944da590cc,Income,1500,e649cb5f-f90b-4a0b-b3d1-d3230b2fb2ff,2b5776e1-e118-4c77-8b48-cd10d0924bc2,5,
5b104fcc-3a74-4599-8e20-773651974c73,2022-07-23 13:43:42.430637+00,2022-07-23 13:43:42.430637+00,958490d5-fc79-5605-a883-f3b9e8f85394,Income,50,c780586e-4478-41a7-bbbf-cc30843796a2,2b5776e1-e118-4c77-8b48-cd10d0924bc2,10,
2649139b-cd46-4a0f-9904-d7cec10d3fb6,2022-07-23 13:43:42.438711+00,2022-07-23 13:43:42.438711+00,958490d5-fc79-5605-a883-f3b9e8f85394,Income,10,a70fa294-49a4-4cde-8ab5-934ef61d323f,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
7c16ded6-1678-4aeb-a0c0-8297128d8289,2022-07-23 14:06:27.101775+00,2022-07-23 14:06:27.101775+00,76b958ed-d912-5f17-b9b9-a1e4d23b0ad7,Expense,300,ebae03f6-6de3-40fe-a341-1f69ff2f9d00,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
cf999796-5420-4a64-a3f9-51706511e724,2022-07-23 14:08:13.309815+00,2022-07-23 14:08:13.309815+00,09e14aee-728c-505d-81bd-efeb31459dab,Income,50,1a2e9e5f-b423-4441-a6c7-4e33e4b44a25,2b5776e1-e118-4c77-8b48-cd10d0924bc2,7,
f5dfecb9-b2da-4c71-afc8-37f0344b5e56,2022-07-23 14:08:13.318605+00,2022-07-23 14:08:13.318605+00,09e14aee-728c-505d-81bd-efeb31459dab,Income,420,1fa0e91e-62f3-4028-9d75-3436038205d6,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
e80bb0a6-94b5-4067-956d-7cc32a0846c8,2022-07-23 14:22:22.609449+00,2022-07-23 14:22:22.609449+00,4617196a-de24-5c51-97a1-25dfd185496b,Expense,100,c77587ef-8989-4936-becb-40ec280923f9,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
4ed313dd-e0bc-405b-ba5e-a773981ec217,2022-07-23 14:23:19.692869+00,2022-07-23 14:23:19.692869+00,9d3f6b09-9d2e-566a-94ba-c7729c88d02c,Income,500,c780586e-4478-41a7-bbbf-cc30843796a2,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
f7f510bc-0182-4bc6-a7ad-f9105a10af3b,2022-07-23 14:23:19.700684+00,2022-07-23 14:23:19.700684+00,9d3f6b09-9d2e-566a-94ba-c7729c88d02c,Income,50,69411059-20d0-4ad0-abe0-32efb316a450,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
bb598b32-774c-4f91-b6bc-cb717dab13f7,2022-07-25 09:04:21.261508+00,2022-07-25 09:04:21.261508+00,d299e4fb-9613-5564-b6f0-c8deae11e4e7,Income,450,2045b1ff-b71d-45f2-acc3-04f78f9fb893,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
b15106ab-01bb-4321-87f1-9752fccb6871,2022-07-25 09:05:12.602769+00,2022-07-25 09:05:12.602769+00,aaa6d7fe-a6cb-5825-a2d6-7d6f918280bb,Expense,20,636d66ed-b9bd-4066-b868-ad9830867e1c,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
b9d711f2-4154-4bf0-a7f5-f538155e9de1,2022-07-25 09:58:56.105029+00,2022-07-25 09:58:56.105029+00,2b74dad0-a353-5502-9578-355eb02efe7f,Income,50,69411059-20d0-4ad0-abe0-32efb316a450,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
58a4d602-67ab-4ac9-8f07-fc27e8ef32bd,2022-07-25 10:30:18.153385+00,2022-07-25 10:30:18.153385+00,1b432d48-35c2-5022-8df3-e509432e259c,Expense,130,00be593b-ac88-425b-a43a-f81f52692417,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
673694c8-335c-40a6-93d3-b3ca04908927,2022-07-25 10:31:16.108887+00,2022-07-25 10:31:16.108887+00,4ea3ba34-02bf-5545-a298-876fc0416eac,Income,200,e34bf9f9-9e47-4438-a17b-6ca3a05047e7,2b5776e1-e118-4c77-8b48-cd10d0924bc2,5,
336d6136-cddc-40e3-a204-e51b2827c0ac,2022-07-25 17:41:07.095553+00,2022-07-25 17:41:07.095553+00,1ecdba5b-de1e-5142-a4c8-f521d2050a63,Expense,20,636d66ed-b9bd-4066-b868-ad9830867e1c,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
a980dd02-3d69-49d2-a7b2-c03cfe52fb4c,2022-07-25 17:43:09.991506+00,2022-07-25 17:43:09.991506+00,bc695719-9e7c-53cb-8877-91aa8f0f94b0,Income,200,e34bf9f9-9e47-4438-a17b-6ca3a05047e7,2b5776e1-e118-4c77-8b48-cd10d0924bc2,2,
01125816-0a06-42ea-bd2a-7f987de54337,2022-07-25 17:43:09.99876+00,2022-07-25 17:43:09.99876+00,bc695719-9e7c-53cb-8877-91aa8f0f94b0,Income,20,a70fa294-49a4-4cde-8ab5-934ef61d323f,2b5776e1-e118-4c77-8b48-cd10d0924bc2,1,
38e274c8-0a8c-496d-a992-f28fb40565fa,2022-07-25 17:52:19.445767+00,2022-07-25 17:52:19.445767+00,24d1e527-0000-5c01-ae08-f2f3a17278e8,Income,1500,e649cb5f-f90b-4a0b-b3d1-d3230b2fb2ff,2b5776e1-e118-4c77-8b48-cd10d0924bc2,7,
e2c02990-3c97-4f39-9bb7-9a2b3888d4d0,2022-07-26 13:55:55.721556+00,2022-07-26 13:55:55.721556+00,ba873f2e-dfa4-5e51-89e3-6e6bbb963a47,Expense,4000,6e3e9d40-eafc-4b4e-8eb7-de2e58922526,11d8d3d5-e360-45dc-a098-fbf41c252743,1,
9b7b2c9a-e1a1-4f57-96bd-8f48e1039096,2022-07-27 12:50:02.523498+00,2022-07-27 12:50:02.523498+00,296a6b4d-6dfa-5a2e-bb4e-9bc3738d7509,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
5f3a36bf-a9ea-4843-b6dc-cbeded131d5f,2022-07-27 12:53:15.457837+00,2022-07-27 12:53:15.457837+00,5f3d69ea-ed71-5318-93ab-e35cb0d644c4,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,3,
67ac8bb6-5678-4a32-9694-17c8489537b3,2022-07-27 12:59:26.272537+00,2022-07-27 12:59:26.272537+00,d697af00-6202-5481-b7c6-9b8e85744f52,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
68a5492c-0acd-415e-ae66-38a2950941c9,2022-07-27 12:59:26.279807+00,2022-07-27 12:59:26.279807+00,d697af00-6202-5481-b7c6-9b8e85744f52,Income,20,5a79cefe-b525-4bfb-a057-24910c8777a7,a9514b14-a1d9-4143-9350-2d143ec6b2b6,2,
d296df83-1450-4137-af3a-f0f827e34c5a,2022-07-28 04:53:29.936632+00,2022-07-28 04:53:29.936632+00,02861af3-ec7f-58df-a7bd-02a6593a7af4,Income,306,0751e222-18a4-4dbf-80a8-6b69268be2ed,99cd5331-550f-444e-835e-89adf9ab5c84,1,
fe6005a0-2fdc-4cbe-bc85-a0105ff7fde4,2022-07-28 12:26:17.63948+00,2022-07-28 12:26:17.63948+00,c084341a-9b24-5aca-adfc-c56e5c374d3f,Expense,530,046cc3cd-214b-4b50-8f1c-a6475a97be9f,11d8d3d5-e360-45dc-a098-fbf41c252743,1,
5fb0664d-2d5d-468e-b9a7-70572bf102cf,2022-07-28 12:30:11.294589+00,2022-07-28 12:30:11.294589+00,2c7c0acd-f851-5df0-baac-13052ce35a6f,Income,200,fb8a56d3-ba9c-4f90-9116-31b506aac7bf,11d8d3d5-e360-45dc-a098-fbf41c252743,11,
74ad7346-5c94-438b-804a-c16c1cf8fc3a,2022-07-28 20:56:06.473597+00,2022-07-28 20:56:06.473597+00,9d05f244-b03e-5b88-b821-7361d3ba4136,Income,50,ce0d3018-355e-469b-8648-6a6cfbf5d2d2,a9514b14-a1d9-4143-9350-2d143ec6b2b6,2,
1d012c28-d2ef-4382-a81a-78458199bd20,2022-07-28 20:56:06.481402+00,2022-07-28 20:56:06.481402+00,9d05f244-b03e-5b88-b821-7361d3ba4136,Income,40,07bc8661-1b81-4db0-84fa-3f33a2319df6,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
b9a968c7-cbdd-4508-a73c-d29134c9e246,2022-07-29 11:41:56.40876+00,2022-07-29 11:41:56.40876+00,7dc4087b-bc27-5cfe-94af-fb312c136c09,Income,20,5a79cefe-b525-4bfb-a057-24910c8777a7,a9514b14-a1d9-4143-9350-2d143ec6b2b6,2,
19e82a1b-dd26-40b7-8bd8-07ec551d29bb,2022-07-30 02:52:38.421601+00,2022-07-30 02:52:38.421601+00,5ba99cbb-0fdf-5d72-9397-eebd640cfd9c,Expense,100,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
4b32e196-8e9d-4347-9c6d-73aab7d82298,2022-07-30 02:53:53.966164+00,2022-07-30 02:53:53.966164+00,080635c2-c23a-5ceb-8370-dad15a1ee774,Expense,173,71d0c0fc-7557-493c-979f-3485e90ee30f,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
12766204-75cc-4f98-b800-ffc196aa299f,2022-07-30 03:01:30.216671+00,2022-07-30 03:01:30.216671+00,b4aa20c4-62cd-5abb-a51b-ff129aa18739,Income,7000,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
6ba66b1b-b4dd-4d3e-b793-9f5c65869f8f,2022-07-30 03:08:43.78229+00,2022-07-30 03:08:43.78229+00,97f494da-446b-5b1b-8dc1-9b8231679cbd,Expense,1000,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
2d532784-a6e0-4541-935b-d6d3f241633f,2022-07-30 03:10:21.620232+00,2022-07-30 03:10:21.620232+00,15ee8fa6-a2a4-59a3-acd3-618c2810518b,Expense,1000,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
c9e8ea7d-1161-4407-a35c-c35aab158e8f,2022-07-30 03:10:21.627277+00,2022-07-30 03:10:21.627277+00,15ee8fa6-a2a4-59a3-acd3-618c2810518b,Expense,200,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
1cdd0fcf-27ff-4e43-8d23-ee7270570c9c,2022-07-30 03:13:23.460745+00,2022-07-30 03:13:23.460745+00,e8dab55f-9f81-5611-8edd-b327f7b87965,Expense,30,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
0aa186fd-8c84-4f26-8ac5-d33171c61472,2022-07-30 03:14:09.370798+00,2022-07-30 03:14:09.370798+00,b2f583fc-6d66-52fd-8bdc-120ce8acd673,Expense,1000,9fcdf765-18f0-41af-99ef-444c24407f98,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
41ce3c6d-204f-4efd-b41a-cae9cce57e32,2022-07-30 03:15:44.206023+00,2022-07-30 03:15:44.206023+00,51d85e64-7a84-5f98-9d2a-fb9f27532927,Income,7200,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
b8170f77-4730-41f4-b13a-b110541e07be,2022-07-30 03:19:33.769293+00,2022-07-30 03:19:33.769293+00,7cfcee0d-58c5-5cc5-a51a-96ba87650623,Income,500,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
13798001-f1bc-4d32-bf0e-aa2ee015ca25,2022-07-30 03:20:07.367931+00,2022-07-30 03:20:07.367931+00,db3a42b6-9ef7-5784-a4e3-f2fbd4acee24,Income,100,4d24e49a-94df-45eb-9b13-f3e0b9f8fc84,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
2a240193-adfc-4bb3-bbe3-eeadc5b51e98,2022-07-30 03:20:34.737603+00,2022-07-30 03:20:34.737603+00,7d4b8f04-5b74-5a08-a344-923daac7344f,Expense,50,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
39dd109d-f3e5-4c47-b059-87ad2b56af35,2022-07-30 03:20:49.400707+00,2022-07-30 03:20:49.400707+00,d31adcc5-759c-582c-8943-745e9c5d4eca,Expense,50,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
9b15be5a-38c0-4ffe-ab72-a5323c437631,2022-07-30 03:21:07.230846+00,2022-07-30 03:21:07.230846+00,edbd83cf-235a-5ca4-bdfe-9879612a41c9,Expense,300,de6528b7-0053-4115-bf44-ee69de0ef6d1,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
50daaf14-bf9a-41c7-9d72-fa662524f51e,2022-07-30 03:21:41.16348+00,2022-07-30 03:21:41.16348+00,19f580b4-fd93-5adf-879c-5cabcf97a70f,Income,300,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
428a52dd-ea5c-4631-a701-9f76468a6dca,2022-07-30 03:22:05.244314+00,2022-07-30 03:22:05.244314+00,970eee52-f2ee-5646-8d70-1af32db8bd18,Expense,200,03d09f17-7300-4f6d-b043-677fcb1989bb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
7fb86a88-3b6e-4e8b-ba1b-9ee3232ef21c,2022-07-30 03:23:00.083109+00,2022-07-30 03:23:00.083109+00,8c3b89ca-64ac-521a-a915-a8fbaf71a010,Expense,228,63aa9e07-58bd-4cfc-8cdc-02dfc7157518,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
9c2851fa-c38f-4b9f-a922-ac9480dce312,2022-07-30 03:24:08.326346+00,2022-07-30 03:24:08.326346+00,1a0c9a7e-0959-5ce4-8a3e-13c1f3cef135,Expense,1000,51b2b223-b716-46d5-bd49-20cafc9b3edb,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
3b94cb3e-9f31-4ba5-8ec4-20395b02a1bc,2022-07-30 03:25:59.943118+00,2022-07-30 03:25:59.943118+00,a3598fe1-f64d-5331-a299-8f46dd38f1c8,Income,3000,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
e7324374-e6e2-4ce7-a5d6-79a16baa0863,2022-07-30 03:26:29.152113+00,2022-07-30 03:26:29.152113+00,981a71e8-2207-534d-866c-0501048812f2,Income,2600,fac3afc3-f3c9-4622-90df-2ba8d78f2708,9a22b658-87e9-4118-b0ae-05f6bb6d18a4,1,
4b11edcc-1cba-42fc-8e56-848783e23df7,2022-07-31 17:48:50.47928+00,2022-07-31 17:48:50.47928+00,390ed00c-7384-57cb-9655-a724d0c1382c,Expense,22650,00162c35-1334-46a8-8419-9af98b3f7a25,982d3718-f43d-44a5-96a5-f9f09662e040,1,
07b34525-d0f5-47ec-a4c5-a3d494a7fb28,2022-07-31 17:53:14.336684+00,2022-07-31 17:53:14.336684+00,3af2d5e0-f1a3-5c2a-8e1e-4d05898a7c4c,Income,4200,6ba8fc46-efe0-43b4-b908-bedbcfaf837e,982d3718-f43d-44a5-96a5-f9f09662e040,1,
29c17207-85cd-4832-a648-855493c98bcb,2022-08-01 10:08:57.148167+00,2022-08-01 10:08:57.148167+00,7add10e4-2f0a-5a93-962b-cf4961abdcb9,Income,50,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
01e54346-b04d-46bc-a630-a7844f468d21,2022-08-01 10:08:57.155929+00,2022-08-01 10:08:57.155929+00,7add10e4-2f0a-5a93-962b-cf4961abdcb9,Income,40,07bc8661-1b81-4db0-84fa-3f33a2319df6,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
bd544de4-1a66-47ed-9fce-43c5fab7a3b1,2022-08-01 10:08:57.166995+00,2022-08-01 10:08:57.166995+00,7add10e4-2f0a-5a93-962b-cf4961abdcb9,Income,20,5a79cefe-b525-4bfb-a057-24910c8777a7,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
805b2991-0608-4d43-a95f-3e303f3cef16,2022-08-02 09:35:45.044109+00,2022-08-02 09:35:45.044109+00,e15c3a8e-de7b-5171-a05f-38acf254e7bc,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
f1c33942-048b-4222-83e2-52bb6d2bd6c8,2022-08-02 09:35:45.051234+00,2022-08-02 09:35:45.051234+00,e15c3a8e-de7b-5171-a05f-38acf254e7bc,Income,40,07bc8661-1b81-4db0-84fa-3f33a2319df6,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
5cff1883-0f4a-4e99-89fd-9935249b8d0e,2022-08-02 09:35:45.06142+00,2022-08-02 09:35:45.06142+00,e15c3a8e-de7b-5171-a05f-38acf254e7bc,Income,50,ce0d3018-355e-469b-8648-6a6cfbf5d2d2,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
4e3f2c8b-f4e2-4f9a-84fd-e907340b8ed0,2022-08-02 09:43:02.654098+00,2022-08-02 09:43:02.654098+00,eb023624-0f16-504b-8aca-19302023175b,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,13,
4137a9e2-1e5d-4ac0-a2aa-f2ef3b6b118c,2022-08-02 13:17:59.60881+00,2022-08-02 13:17:59.60881+00,a2b8570e-da0b-5065-bf33-9fb6ade4001b,Income,20,5a79cefe-b525-4bfb-a057-24910c8777a7,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
c07c3183-b656-4501-ba36-e7e1575a5b8c,2022-08-02 13:24:39.930676+00,2022-08-02 13:24:39.930676+00,900c9683-45dc-555f-9bb6-544a0a332a54,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
f44415eb-32ad-4288-a818-ff8329ba9344,2022-08-02 13:25:33.340349+00,2022-08-02 13:25:33.340349+00,aa446f31-9754-58bc-bd3d-050b02d78323,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
50608d52-066b-4306-90b0-a4d8cb85b7ca,2022-08-02 13:26:08.811897+00,2022-08-02 13:26:08.811897+00,bd37243b-7214-55c6-9e4d-c266f4543d90,Income,100,9ab3a2f1-c899-4a80-a2f9-7d32c95d549e,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
06e209ef-ed4f-4730-89f4-041fce9b97af,2022-08-02 13:26:08.818385+00,2022-08-02 13:26:08.818385+00,bd37243b-7214-55c6-9e4d-c266f4543d90,Income,40,07bc8661-1b81-4db0-84fa-3f33a2319df6,a9514b14-a1d9-4143-9350-2d143ec6b2b6,1,
14183107-34b1-40db-8f1f-495e49904c87,2022-08-02 13:26:08.828848+00,2022-08-02 13:26:08.828848+00,bd37243b-7214-55c6-9e4d-c266f4543d90,Income,20,5a79cefe-b525-4bfb-a057-24910c8777a7,a9514b14-a1d9-4143-9350-2d143ec6b2b6,2,
b3074970-08cf-41c9-9a72-2c5056f64aaf,2022-08-03 05:22:50.64348+00,2022-08-03 05:22:50.64348+00,0081d6eb-e975-5511-a9c1-5fbcfd3d8c03,Income,500,29f60510-4c68-49fa-b5e3-bf7b4773389e,64907d35-bbdc-424d-9772-d25b8cf99612,1,
8166e41e-194e-4065-9252-1058f70041d0,2022-08-03 05:29:02.904095+00,2022-08-03 05:29:02.904095+00,b82726ce-5369-51d9-acb1-f3a78497ae02,Income,100,32a3fd7a-2ef7-436e-9321-f835cedcf806,64907d35-bbdc-424d-9772-d25b8cf99612,1,
36a1390b-0cda-4434-ab40-979564948d76,2022-08-03 07:13:17.408283+00,2022-08-03 07:13:17.408283+00,74abcc04-9045-56c7-bbf7-97e0d17ff191,Income,50,ed9c663a-166b-4a94-84e3-1c8129d0c444,64907d35-bbdc-424d-9772-d25b8cf99612,1,
71e2156e-fce3-4fb0-8c89-a8e61cd90b6d,2022-08-03 07:14:54.118544+00,2022-08-03 07:14:54.118544+00,aeffeaa5-db2e-5c91-8387-299e7b129be5,Income,500,3ba558d2-8065-498f-9c49-77ed379ee85d,64907d35-bbdc-424d-9772-d25b8cf99612,1,
9f766332-9f04-4695-92d5-63086d98633c,2022-08-03 07:23:55.219282+00,2022-08-03 07:23:55.219282+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,150,29ad9d0e-4531-4009-bba1-9fb3187ee14f,64907d35-bbdc-424d-9772-d25b8cf99612,1,
86130fbd-161f-4b6d-8082-297367bebe6f,2022-08-03 07:23:55.227897+00,2022-08-03 07:23:55.227897+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,120,d39ea886-8ba9-40c8-a32f-10e7994430d3,64907d35-bbdc-424d-9772-d25b8cf99612,1,
a66c17ab-b657-4ded-b370-bd44123c2784,2022-08-03 07:23:55.247452+00,2022-08-03 07:23:55.247452+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,300,f4286829-9cf9-45bd-8656-8f90bda6ae2e,64907d35-bbdc-424d-9772-d25b8cf99612,1,
b3e72b80-65bf-4eb7-ab57-e859b869178e,2022-08-03 07:23:55.267142+00,2022-08-03 07:23:55.267142+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,100,8073bfd9-4ae0-46c4-a2cf-223c1beaaf99,64907d35-bbdc-424d-9772-d25b8cf99612,1,
6e2a760b-a2ff-42a1-a520-2ea08cdf8031,2022-08-03 07:23:55.286599+00,2022-08-03 07:23:55.286599+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,150,e5acc75b-e615-46e8-b885-b85857611ba1,64907d35-bbdc-424d-9772-d25b8cf99612,1,
4cc714c0-426c-4cf1-8b45-a7066f3484dd,2022-08-03 07:23:55.305822+00,2022-08-03 07:23:55.305822+00,f37dfd87-5d09-506d-b6ab-aed8f9102fa7,Income,50,b36b9f73-5de3-4627-bb33-8636b7551ea2,64907d35-bbdc-424d-9772-d25b8cf99612,1,
c0b6789b-79de-49e8-9a08-83f959876d19,2022-08-03 07:29:56.219195+00,2022-08-03 07:29:56.219195+00,d3f1b49c-f389-5610-bbb1-4bf390f4e63e,Income,250,467b585f-9df8-465c-bb67-6e366b331157,64907d35-bbdc-424d-9772-d25b8cf99612,1,
7eecdefc-9bb9-454f-a8ae-d58454dfce9b,2022-08-03 07:29:56.228069+00,2022-08-03 07:29:56.228069+00,d3f1b49c-f389-5610-bbb1-4bf390f4e63e,Income,50,9d2acf2b-4058-4ccb-86c4-91822b8d9f7e,64907d35-bbdc-424d-9772-d25b8cf99612,1,
